,Date,year,Month,Weak,Count
10978,2017-04-07,2017,4,Friday,1
10981,2016-10-26,2016,10,Wednesday,1
10982,2016-02-06,2016,2,Saturday,1
10983,2016-07-31,2016,7,Sunday,1
10984,2015-11-13,2015,11,Friday,1
10985,2016-05-11,2016,5,Wednesday,1
10986,2016-09-06,2016,9,Tuesday,1
10987,2015-06-12,2015,6,Friday,1
10988,2018-01-02,2018,1,Tuesday,1
10989,2016-04-23,2016,4,Saturday,1
10992,2016-10-11,2016,10,Tuesday,1
10999,2018-01-30,2018,1,Tuesday,1
11002,2015-11-30,2015,11,Monday,1
11003,2017-03-25,2017,3,Saturday,1
11005,2018-04-14,2018,4,Saturday,1
11006,2016-06-18,2016,6,Saturday,1
11008,2015-11-03,2015,11,Tuesday,1
11009,2017-06-01,2017,6,Thursday,1
11010,2016-09-27,2016,9,Tuesday,1
11012,2017-05-20,2017,5,Saturday,1
11013,2015-06-20,2015,6,Saturday,1
11015,2017-10-09,2017,10,Monday,1
11016,2015-09-19,2015,9,Saturday,1
11018,2016-06-25,2016,6,Saturday,1
11019,2017-09-15,2017,9,Friday,1
11023,2016-09-12,2016,9,Monday,1
11024,2016-06-12,2016,6,Sunday,1
11025,2015-05-31,2015,5,Sunday,1
11026,2015-07-16,2015,7,Thursday,1
11030,2015-08-18,2015,8,Tuesday,1
11032,2017-09-15,2017,9,Friday,1
11033,2018-03-17,2018,3,Saturday,1
11034,2015-03-15,2015,3,Sunday,1
11035,2015-07-25,2015,7,Saturday,1
11036,2015-04-04,2015,4,Saturday,1
11038,2016-06-01,2016,6,Wednesday,1
11039,2016-01-30,2016,1,Saturday,1
11040,2015-09-26,2015,9,Saturday,1
11041,2018-04-02,2018,4,Monday,1
11047,2017-09-28,2017,9,Thursday,1
11048,2017-01-15,2017,1,Sunday,1
11050,2018-02-07,2018,2,Wednesday,1
11051,2018-01-20,2018,1,Saturday,1
11052,2016-07-15,2016,7,Friday,1
11053,2014-08-11,2014,8,Monday,1
11054,2015-03-20,2015,3,Friday,1
11055,2018-05-11,2018,5,Friday,1
11058,2015-01-02,2015,1,Friday,1
11060,2016-05-28,2016,5,Saturday,1
11064,2016-04-10,2016,4,Sunday,1
11066,2015-11-29,2015,11,Sunday,1
11067,2018-02-19,2018,2,Monday,1
11068,2016-03-03,2016,3,Thursday,1
11069,2017-01-05,2017,1,Thursday,1
11070,2017-12-17,2017,12,Sunday,1
11071,2015-08-13,2015,8,Thursday,1
11074,2016-08-31,2016,8,Wednesday,1
11075,2017-09-14,2017,9,Thursday,1
11077,2016-11-15,2016,11,Tuesday,1
11078,2018-02-18,2018,2,Sunday,1
11079,2015-07-30,2015,7,Thursday,1
11082,2015-03-30,2015,3,Monday,1
11083,2017-02-17,2017,2,Friday,1
11085,2015-12-12,2015,12,Saturday,1
11086,2015-08-21,2015,8,Friday,1
11087,2015-09-18,2015,9,Friday,1
11088,2017-10-11,2017,10,Wednesday,1
11089,2016-08-15,2016,8,Monday,1
11090,2016-06-02,2016,6,Thursday,1
11091,2015-10-24,2015,10,Saturday,1
11092,2017-08-06,2017,8,Sunday,1
11093,2018-02-26,2018,2,Monday,1
11094,2016-10-16,2016,10,Sunday,1
11099,2018-01-25,2018,1,Thursday,1
11100,2018-04-27,2018,4,Friday,1
11101,2016-08-26,2016,8,Friday,1
11102,2015-05-17,2015,5,Sunday,1
11103,2017-05-08,2017,5,Monday,1
11104,2017-07-10,2017,7,Monday,1
11105,2015-11-07,2015,11,Saturday,1
11107,2015-09-24,2015,9,Thursday,1
11108,2016-01-17,2016,1,Sunday,1
11109,2015-10-04,2015,10,Sunday,1
11111,2016-06-16,2016,6,Thursday,1
11112,2016-01-16,2016,1,Saturday,1
11113,2015-06-01,2015,6,Monday,1
11114,2018-05-03,2018,5,Thursday,1
11115,2016-03-06,2016,3,Sunday,1
11116,2015-12-03,2015,12,Thursday,1
11117,2018-04-12,2018,4,Thursday,1
11118,2017-10-23,2017,10,Monday,1
11119,2015-10-29,2015,10,Thursday,1
11120,2017-07-02,2017,7,Sunday,1
11122,2015-10-31,2015,10,Saturday,1
11123,2014-12-01,2014,12,Monday,1
11124,2016-04-10,2016,4,Sunday,1
11125,2017-07-07,2017,7,Friday,1
11127,2017-07-09,2017,7,Sunday,1
11128,2015-12-19,2015,12,Saturday,1
11129,2015-12-01,2015,12,Tuesday,1
11135,2018-01-21,2018,1,Sunday,1
11136,2016-06-19,2016,6,Sunday,1
11137,2018-03-31,2018,3,Saturday,1
11138,2016-03-19,2016,3,Saturday,1
11139,2015-08-08,2015,8,Saturday,1
11142,2015-10-17,2015,10,Saturday,1
11143,2015-08-30,2015,8,Sunday,1
11144,2016-02-25,2016,2,Thursday,1
11146,2018-04-01,2018,4,Sunday,1
11147,2016-07-07,2016,7,Thursday,1
11148,2017-03-02,2017,3,Thursday,1
11150,2016-10-07,2016,10,Friday,1
11151,2016-04-08,2016,4,Friday,1
11153,2015-05-29,2015,5,Friday,1
11154,2015-07-25,2015,7,Saturday,1
11156,2015-04-16,2015,4,Thursday,1
11157,2015-05-21,2015,5,Thursday,1
11158,2016-05-16,2016,5,Monday,1
11159,2015-11-29,2015,11,Sunday,1
11160,2016-05-02,2016,5,Monday,1
11161,2016-03-27,2016,3,Sunday,1
11163,2018-01-22,2018,1,Monday,1
11164,2017-07-25,2017,7,Tuesday,1
11165,2015-09-26,2015,9,Saturday,1
11167,2015-02-28,2015,2,Saturday,1
11168,2016-04-25,2016,4,Monday,1
11169,2017-04-20,2017,4,Thursday,1
11170,2016-07-01,2016,7,Friday,1
11171,2018-05-07,2018,5,Monday,1
11173,2015-09-09,2015,9,Wednesday,1
11175,2017-02-17,2017,2,Friday,1
11176,2018-04-14,2018,4,Saturday,1
11177,2015-08-28,2015,8,Friday,1
11178,2018-03-23,2018,3,Friday,1
11180,2015-09-12,2015,9,Saturday,1
11182,2016-07-14,2016,7,Thursday,1
11185,2015-01-02,2015,1,Friday,1
11186,2014-06-20,2014,6,Friday,1
11189,2016-06-09,2016,6,Thursday,1
11190,2017-09-17,2017,9,Sunday,1
11192,2018-01-05,2018,1,Friday,1
11197,2016-06-11,2016,6,Saturday,1
11198,2017-01-29,2017,1,Sunday,1
11200,2016-04-06,2016,4,Wednesday,1
11202,2017-08-24,2017,8,Thursday,1
11203,2017-02-27,2017,2,Monday,1
11206,2016-07-21,2016,7,Thursday,1
11207,2015-05-30,2015,5,Saturday,1
11208,2016-07-29,2016,7,Friday,1
11210,2016-05-20,2016,5,Friday,1
11211,2017-03-15,2017,3,Wednesday,1
11212,2015-10-22,2015,10,Thursday,1
11214,2016-01-07,2016,1,Thursday,1
11215,2017-03-15,2017,3,Wednesday,1
11217,2016-07-16,2016,7,Saturday,1
11218,2018-04-30,2018,4,Monday,1
11219,2016-11-10,2016,11,Thursday,1
11220,2018-01-26,2018,1,Friday,1
11221,2017-08-13,2017,8,Sunday,1
11223,2017-10-17,2017,10,Tuesday,1
11224,2015-06-10,2015,6,Wednesday,1
11225,2016-02-28,2016,2,Sunday,1
11226,2018-04-08,2018,4,Sunday,1
11227,2017-03-19,2017,3,Sunday,1
11228,2016-08-08,2016,8,Monday,1
11229,2015-09-20,2015,9,Sunday,1
11231,2014-09-27,2014,9,Saturday,1
11232,2017-09-01,2017,9,Friday,1
11234,2016-08-18,2016,8,Thursday,1
11235,2017-11-28,2017,11,Tuesday,1
11236,2017-12-04,2017,12,Monday,1
11237,2017-06-24,2017,6,Saturday,1
11238,2016-11-12,2016,11,Saturday,1
11240,2016-08-19,2016,8,Friday,1
11243,2017-02-11,2017,2,Saturday,1
11244,2015-09-04,2015,9,Friday,1
11245,2017-07-23,2017,7,Sunday,1
11246,2014-10-24,2014,10,Friday,1
11247,2015-02-25,2015,2,Wednesday,1
11250,2016-03-20,2016,3,Sunday,1
11251,2016-08-25,2016,8,Thursday,1
11252,2015-09-18,2015,9,Friday,1
11253,2015-08-18,2015,8,Tuesday,1
11254,2015-09-30,2015,9,Wednesday,1
11256,2015-04-18,2015,4,Saturday,1
11257,2016-01-22,2016,1,Friday,1
11258,2016-01-24,2016,1,Sunday,1
11259,2016-09-02,2016,9,Friday,1
11260,2015-05-07,2015,5,Thursday,1
11261,2014-09-13,2014,9,Saturday,1
11263,2017-08-03,2017,8,Thursday,1
11264,2015-03-01,2015,3,Sunday,1
11266,2015-11-06,2015,11,Friday,1
11267,2015-07-07,2015,7,Tuesday,1
11268,2018-05-22,2018,5,Tuesday,1
11269,2014-11-26,2014,11,Wednesday,1
11273,2016-01-08,2016,1,Friday,1
11274,2015-01-10,2015,1,Saturday,1
11275,2016-01-12,2016,1,Tuesday,1
11276,2015-09-18,2015,9,Friday,1
11279,2016-01-03,2016,1,Sunday,1
11281,2016-03-03,2016,3,Thursday,1
11282,2015-04-04,2015,4,Saturday,1
11286,2017-09-27,2017,9,Wednesday,1
11287,2017-04-21,2017,4,Friday,1
11288,2018-05-13,2018,5,Sunday,1
11289,2017-01-24,2017,1,Tuesday,1
11291,2015-03-01,2015,3,Sunday,1
11292,2017-06-04,2017,6,Sunday,1
11294,2016-05-04,2016,5,Wednesday,1
11295,2017-04-28,2017,4,Friday,1
11298,2015-07-06,2015,7,Monday,1
11301,2017-01-02,2017,1,Monday,1
11302,2015-11-16,2015,11,Monday,1
11303,2017-01-04,2017,1,Wednesday,1
11304,2015-08-08,2015,8,Saturday,1
11305,2016-10-21,2016,10,Friday,1
11306,2016-05-23,2016,5,Monday,1
11307,2016-10-31,2016,10,Monday,1
11308,2017-03-15,2017,3,Wednesday,1
11309,2018-04-16,2018,4,Monday,1
11310,2016-07-05,2016,7,Tuesday,1
11311,2015-06-20,2015,6,Saturday,1
11313,2017-03-06,2017,3,Monday,1
11314,2018-01-02,2018,1,Tuesday,1
11315,2018-03-03,2018,3,Saturday,1
11316,2016-12-15,2016,12,Thursday,1
11317,2017-10-31,2017,10,Tuesday,1
11322,2015-07-18,2015,7,Saturday,1
11324,2015-08-05,2015,8,Wednesday,1
11326,2018-05-13,2018,5,Sunday,1
11327,2016-06-01,2016,6,Wednesday,1
11330,2015-09-11,2015,9,Friday,1
11331,2016-06-04,2016,6,Saturday,1
11334,2018-04-13,2018,4,Friday,1
11335,2016-06-21,2016,6,Tuesday,1
11336,2016-05-07,2016,5,Saturday,1
11338,2016-07-24,2016,7,Sunday,1
11339,2015-02-03,2015,2,Tuesday,1
11340,2015-01-01,2015,1,Thursday,1
11341,2017-10-29,2017,10,Sunday,1
11343,2018-02-24,2018,2,Saturday,1
11345,2015-02-21,2015,2,Saturday,1
11346,2015-11-08,2015,11,Sunday,1
11348,2017-12-10,2017,12,Sunday,1
11350,2015-05-22,2015,5,Friday,1
11351,2016-09-02,2016,9,Friday,1
11352,2016-10-01,2016,10,Saturday,1
11354,2016-07-01,2016,7,Friday,1
11356,2016-04-14,2016,4,Thursday,1
11358,2018-05-03,2018,5,Thursday,1
11362,2017-05-03,2017,5,Wednesday,1
11364,2016-06-30,2016,6,Thursday,1
11365,2015-09-13,2015,9,Sunday,1
11366,2017-07-08,2017,7,Saturday,1
11367,2015-07-05,2015,7,Sunday,1
11371,2016-01-31,2016,1,Sunday,1
11372,2015-05-16,2015,5,Saturday,1
11373,2015-11-27,2015,11,Friday,1
11374,2015-01-31,2015,1,Saturday,1
11376,2016-07-10,2016,7,Sunday,1
11377,2016-02-13,2016,2,Saturday,1
11378,2015-05-30,2015,5,Saturday,1
11380,2016-04-08,2016,4,Friday,1
11382,2015-10-16,2015,10,Friday,1
11383,2017-07-09,2017,7,Sunday,1
11385,2017-10-28,2017,10,Saturday,1
11386,2018-04-15,2018,4,Sunday,1
11388,2017-04-02,2017,4,Sunday,1
11389,2016-04-03,2016,4,Sunday,1
11390,2015-03-02,2015,3,Monday,1
11393,2016-05-23,2016,5,Monday,1
11394,2017-03-31,2017,3,Friday,1
11395,2018-05-17,2018,5,Thursday,1
11396,2017-05-29,2017,5,Monday,1
11399,2017-11-15,2017,11,Wednesday,1
11401,2018-02-04,2018,2,Sunday,1
11402,2016-01-31,2016,1,Sunday,1
11403,2018-05-13,2018,5,Sunday,1
11405,2017-08-05,2017,8,Saturday,1
11406,2018-04-11,2018,4,Wednesday,1
11407,2015-07-22,2015,7,Wednesday,1
11408,2017-05-31,2017,5,Wednesday,1
11410,2015-03-19,2015,3,Thursday,1
11411,2017-09-02,2017,9,Saturday,1
11413,2017-06-20,2017,6,Tuesday,1
11415,2018-03-02,2018,3,Friday,1
11418,2016-01-22,2016,1,Friday,1
11421,2017-06-09,2017,6,Friday,1
11422,2015-01-22,2015,1,Thursday,1
11423,2018-01-10,2018,1,Wednesday,1
11426,2015-07-01,2015,7,Wednesday,1
11427,2016-01-12,2016,1,Tuesday,1
11429,2015-11-25,2015,11,Wednesday,1
11430,2017-07-05,2017,7,Wednesday,1
11431,2016-03-31,2016,3,Thursday,1
11434,2016-06-22,2016,6,Wednesday,1
11436,2017-05-28,2017,5,Sunday,1
11437,2016-01-01,2016,1,Friday,1
11439,2017-06-30,2017,6,Friday,1
11440,2015-04-18,2015,4,Saturday,1
11442,2016-07-14,2016,7,Thursday,1
11443,2015-07-26,2015,7,Sunday,1
11444,2017-10-15,2017,10,Sunday,1
11447,2016-04-03,2016,4,Sunday,1
11449,2015-10-08,2015,10,Thursday,1
11450,2017-08-22,2017,8,Tuesday,1
11453,2017-04-07,2017,4,Friday,1
11454,2015-05-13,2015,5,Wednesday,1
11455,2015-11-30,2015,11,Monday,1
11457,2014-09-15,2014,9,Monday,1
11462,2017-08-01,2017,8,Tuesday,1
11463,2015-08-20,2015,8,Thursday,1
11466,2018-04-22,2018,4,Sunday,1
11467,2016-09-30,2016,9,Friday,1
11468,2016-04-12,2016,4,Tuesday,1
11469,2015-02-14,2015,2,Saturday,1
11470,2016-11-21,2016,11,Monday,1
11471,2016-08-11,2016,8,Thursday,1
11472,2016-06-05,2016,6,Sunday,1
11474,2017-11-17,2017,11,Friday,1
11475,2016-01-16,2016,1,Saturday,1
11476,2014-12-18,2014,12,Thursday,1
11477,2017-10-23,2017,10,Monday,1
11478,2016-02-09,2016,2,Tuesday,1
11479,2016-08-16,2016,8,Tuesday,1
11482,2017-10-29,2017,10,Sunday,1
11483,2015-06-01,2015,6,Monday,1
11484,2016-01-18,2016,1,Monday,1
11486,2016-02-08,2016,2,Monday,1
11487,2015-02-18,2015,2,Wednesday,1
11488,2016-09-06,2016,9,Tuesday,1
11489,2015-08-13,2015,8,Thursday,1
11490,2016-10-23,2016,10,Sunday,1
11491,2016-01-13,2016,1,Wednesday,1
11494,2015-07-25,2015,7,Saturday,1
11495,2015-11-07,2015,11,Saturday,1
11496,2015-04-05,2015,4,Sunday,1
11497,2017-10-29,2017,10,Sunday,1
11499,2015-01-05,2015,1,Monday,1
11500,2016-11-21,2016,11,Monday,1
11501,2016-07-26,2016,7,Tuesday,1
11503,2015-01-10,2015,1,Saturday,1
11506,2016-09-24,2016,9,Saturday,1
11508,2016-05-31,2016,5,Tuesday,1
11509,2016-11-05,2016,11,Saturday,1
11510,2015-10-01,2015,10,Thursday,1
11511,2016-08-31,2016,8,Wednesday,1
11512,2017-11-12,2017,11,Sunday,1
11513,2016-11-27,2016,11,Sunday,1
11514,2016-05-29,2016,5,Sunday,1
11515,2017-09-05,2017,9,Tuesday,1
11518,2014-09-04,2014,9,Thursday,1
11519,2018-02-06,2018,2,Tuesday,1
11522,2015-03-14,2015,3,Saturday,1
11523,2016-02-19,2016,2,Friday,1
11524,2015-07-01,2015,7,Wednesday,1
11526,2016-09-25,2016,9,Sunday,1
11527,2015-12-02,2015,12,Wednesday,1
11528,2015-09-02,2015,9,Wednesday,1
11529,2015-09-05,2015,9,Saturday,1
11530,2017-06-30,2017,6,Friday,1
11532,2015-11-30,2015,11,Monday,1
11534,2016-07-08,2016,7,Friday,1
11535,2018-09-01,2018,9,Saturday,1
11536,2016-03-21,2016,3,Monday,1
11538,2015-10-05,2015,10,Monday,1
11541,2017-08-05,2017,8,Saturday,1
11545,2015-11-02,2015,11,Monday,1
11546,2016-03-01,2016,3,Tuesday,1
11547,2015-09-21,2015,9,Monday,1
11548,2015-07-01,2015,7,Wednesday,1
11549,2016-07-18,2016,7,Monday,1
11550,2014-08-14,2014,8,Thursday,1
11555,2016-08-25,2016,8,Thursday,1
11556,2017-05-29,2017,5,Monday,1
11557,2017-11-08,2017,11,Wednesday,1
11558,2017-04-11,2017,4,Tuesday,1
11559,2015-02-04,2015,2,Wednesday,1
11560,2015-10-12,2015,10,Monday,1
11562,2015-08-05,2015,8,Wednesday,1
11564,2015-02-20,2015,2,Friday,1
11566,2015-05-17,2015,5,Sunday,1
11567,2015-02-25,2015,2,Wednesday,1
11568,2017-05-13,2017,5,Saturday,1
11570,2015-08-26,2015,8,Wednesday,1
11572,2016-06-10,2016,6,Friday,1
11573,2015-05-01,2015,5,Friday,1
11574,2018-05-15,2018,5,Tuesday,1
11575,2015-02-20,2015,2,Friday,1
11578,2015-06-01,2015,6,Monday,1
11579,2017-08-11,2017,8,Friday,1
11580,2015-09-13,2015,9,Sunday,1
11581,2016-10-30,2016,10,Sunday,1
11583,2017-07-27,2017,7,Thursday,1
11585,2016-06-05,2016,6,Sunday,1
11586,2017-03-26,2017,3,Sunday,1
11588,2016-11-16,2016,11,Wednesday,1
11591,2018-03-01,2018,3,Thursday,1
11592,2017-05-13,2017,5,Saturday,1
11594,2018-03-08,2018,3,Thursday,1
11596,2017-10-07,2017,10,Saturday,1
11597,2017-02-01,2017,2,Wednesday,1
11598,2015-07-17,2015,7,Friday,1
11601,2016-08-31,2016,8,Wednesday,1
11603,2015-01-11,2015,1,Sunday,1
11604,2018-01-07,2018,1,Sunday,1
11605,2015-02-22,2015,2,Sunday,1
11606,2016-02-29,2016,2,Monday,1
11607,2015-08-16,2015,8,Sunday,1
11608,2016-08-07,2016,8,Sunday,1
11610,2017-04-21,2017,4,Friday,1
11611,2016-06-25,2016,6,Saturday,1
11613,2014-12-04,2014,12,Thursday,1
11614,2015-04-08,2015,4,Wednesday,1
11617,2016-05-15,2016,5,Sunday,1
11618,2016-10-27,2016,10,Thursday,1
11619,2016-06-10,2016,6,Friday,1
11620,2016-05-26,2016,5,Thursday,1
11623,2015-07-15,2015,7,Wednesday,1
11625,2016-01-15,2016,1,Friday,1
11626,2017-07-13,2017,7,Thursday,1
11628,2015-09-06,2015,9,Sunday,1
11630,2016-08-03,2016,8,Wednesday,1
11631,2016-06-11,2016,6,Saturday,1
11633,2016-10-22,2016,10,Saturday,1
11635,2015-11-01,2015,11,Sunday,1
11636,2016-04-27,2016,4,Wednesday,1
11637,2015-08-22,2015,8,Saturday,1
11638,2015-02-27,2015,2,Friday,1
11639,2015-01-30,2015,1,Friday,1
11640,2015-02-28,2015,2,Saturday,1
11641,2016-04-12,2016,4,Tuesday,1
11642,2018-04-01,2018,4,Sunday,1
11643,2016-07-10,2016,7,Sunday,1
11645,2017-01-29,2017,1,Sunday,1
11647,2017-09-02,2017,9,Saturday,1
11648,2015-01-12,2015,1,Monday,1
11649,2017-07-09,2017,7,Sunday,1
11651,2015-07-12,2015,7,Sunday,1
11655,2016-08-06,2016,8,Saturday,1
11657,2018-01-31,2018,1,Wednesday,1
11658,2018-03-30,2018,3,Friday,1
11659,2017-09-10,2017,9,Sunday,1
11660,2017-04-23,2017,4,Sunday,1
11661,2015-06-08,2015,6,Monday,1
11662,2015-07-30,2015,7,Thursday,1
11664,2014-10-18,2014,10,Saturday,1
11665,2017-05-28,2017,5,Sunday,1
11666,2015-08-31,2015,8,Monday,1
11667,2016-06-04,2016,6,Saturday,1
11668,2016-08-08,2016,8,Monday,1
11670,2016-04-02,2016,4,Saturday,1
11671,2016-12-02,2016,12,Friday,1
11672,2017-03-04,2017,3,Saturday,1
11674,2015-04-25,2015,4,Saturday,1
11675,2015-11-01,2015,11,Sunday,1
11676,2018-01-06,2018,1,Saturday,1
11677,2016-05-12,2016,5,Thursday,1
11678,2016-08-16,2016,8,Tuesday,1
11679,2015-06-23,2015,6,Tuesday,1
11681,2016-07-03,2016,7,Sunday,1
11682,2015-06-28,2015,6,Sunday,1
11684,2016-12-05,2016,12,Monday,1
11685,2016-01-10,2016,1,Sunday,1
11688,2016-10-14,2016,10,Friday,1
11689,2016-10-23,2016,10,Sunday,1
11692,2016-08-18,2016,8,Thursday,1
11693,2015-10-20,2015,10,Tuesday,1
11694,2017-06-03,2017,6,Saturday,1
11695,2016-01-29,2016,1,Friday,1
11696,2015-09-06,2015,9,Sunday,1
11697,2015-05-16,2015,5,Saturday,1
11698,2015-06-24,2015,6,Wednesday,1
11701,2017-05-28,2017,5,Sunday,1
11702,2016-11-06,2016,11,Sunday,1
11704,2016-04-15,2016,4,Friday,1
11706,2016-05-04,2016,5,Wednesday,1
11707,2018-04-20,2018,4,Friday,1
11708,2016-04-23,2016,4,Saturday,1
11709,2016-02-08,2016,2,Monday,1
11713,2015-06-13,2015,6,Saturday,1
11714,2016-09-18,2016,9,Sunday,1
11715,2017-09-03,2017,9,Sunday,1
11716,2015-10-11,2015,10,Sunday,1
11717,2018-02-07,2018,2,Wednesday,1
11719,2016-08-23,2016,8,Tuesday,1
11720,2015-07-27,2015,7,Monday,1
11721,2017-06-02,2017,6,Friday,1
11722,2015-02-06,2015,2,Friday,1
11723,2017-12-05,2017,12,Tuesday,1
11724,2016-06-10,2016,6,Friday,1
11725,2016-06-01,2016,6,Wednesday,1
11726,2016-05-31,2016,5,Tuesday,1
11729,2015-07-15,2015,7,Wednesday,1
11731,2017-04-20,2017,4,Thursday,1
11732,2015-11-08,2015,11,Sunday,1
11734,2016-07-08,2016,7,Friday,1
11735,2017-08-03,2017,8,Thursday,1
11736,2016-01-02,2016,1,Saturday,1
11737,2016-12-30,2016,12,Friday,1
11738,2015-09-06,2015,9,Sunday,1
11741,2017-06-05,2017,6,Monday,1
11742,2016-06-09,2016,6,Thursday,1
11743,2016-07-27,2016,7,Wednesday,1
11744,2015-09-30,2015,9,Wednesday,1
11745,2016-08-20,2016,8,Saturday,1
11746,2016-01-26,2016,1,Tuesday,1
11748,2017-07-16,2017,7,Sunday,1
11749,2016-08-30,2016,8,Tuesday,1
11750,2015-07-01,2015,7,Wednesday,1
11751,2016-01-10,2016,1,Sunday,1
11753,2016-06-11,2016,6,Saturday,1
11755,2016-01-29,2016,1,Friday,1
11756,2017-03-26,2017,3,Sunday,1
11757,2016-05-01,2016,5,Sunday,1
11759,2016-04-10,2016,4,Sunday,1
11760,2016-05-01,2016,5,Sunday,1
11762,2017-10-21,2017,10,Saturday,1
11764,2015-04-04,2015,4,Saturday,1
11766,2015-01-03,2015,1,Saturday,1
11768,2018-05-06,2018,5,Sunday,1
11769,2016-05-07,2016,5,Saturday,1
11770,2017-08-02,2017,8,Wednesday,1
11772,2016-04-17,2016,4,Sunday,1
11773,2015-01-17,2015,1,Saturday,1
11774,2014-12-01,2014,12,Monday,1
11775,2016-06-17,2016,6,Friday,1
11780,2017-10-08,2017,10,Sunday,1
11781,2017-06-24,2017,6,Saturday,1
11786,2016-04-23,2016,4,Saturday,1
11787,2015-07-16,2015,7,Thursday,1
11788,2018-03-31,2018,3,Saturday,1
11789,2015-05-26,2015,5,Tuesday,1
11790,2018-03-06,2018,3,Tuesday,1
11792,2015-06-13,2015,6,Saturday,1
11799,2018-01-27,2018,1,Saturday,1
11801,2015-02-12,2015,2,Thursday,1
11802,2016-01-03,2016,1,Sunday,1
11803,2015-08-08,2015,8,Saturday,1
11804,2017-02-10,2017,2,Friday,1
11806,2017-04-01,2017,4,Saturday,1
11807,2015-06-18,2015,6,Thursday,1
11811,2015-10-25,2015,10,Sunday,1
11814,2016-01-03,2016,1,Sunday,1
11815,2017-01-30,2017,1,Monday,1
11816,2017-03-30,2017,3,Thursday,1
11821,2018-01-06,2018,1,Saturday,1
11823,2017-08-12,2017,8,Saturday,1
11824,2016-07-12,2016,7,Tuesday,1
11825,2017-04-12,2017,4,Wednesday,1
11826,2016-04-26,2016,4,Tuesday,1
11828,2015-11-10,2015,11,Tuesday,1
11829,2015-10-11,2015,10,Sunday,1
11831,2016-06-06,2016,6,Monday,1
11832,2015-11-21,2015,11,Saturday,1
11833,2016-05-14,2016,5,Saturday,1
11835,2015-06-06,2015,6,Saturday,1
11836,2017-01-31,2017,1,Tuesday,1
11838,2016-02-19,2016,2,Friday,1
11839,2018-04-22,2018,4,Sunday,1
11841,2016-08-08,2016,8,Monday,1
11844,2016-03-14,2016,3,Monday,1
11845,2017-08-08,2017,8,Tuesday,1
11846,2017-01-17,2017,1,Tuesday,1
11847,2015-10-25,2015,10,Sunday,1
11849,2015-06-19,2015,6,Friday,1
11850,2015-09-08,2015,9,Tuesday,1
11851,2015-11-04,2015,11,Wednesday,1
11852,2015-08-03,2015,8,Monday,1
11853,2015-10-06,2015,10,Tuesday,1
11856,2017-08-24,2017,8,Thursday,1
11857,2017-10-13,2017,10,Friday,1
11859,2017-08-26,2017,8,Saturday,1
11861,2016-12-28,2016,12,Wednesday,1
11862,2015-12-03,2015,12,Thursday,1
11864,2017-01-09,2017,1,Monday,1
11865,2015-08-16,2015,8,Sunday,1
11866,2016-08-02,2016,8,Tuesday,1
11868,2018-01-07,2018,1,Sunday,1
11869,2016-06-15,2016,6,Wednesday,1
11871,2016-05-03,2016,5,Tuesday,1
11874,2015-02-22,2015,2,Sunday,1
11875,2015-10-24,2015,10,Saturday,1
11876,2016-05-08,2016,5,Sunday,1
11877,2016-04-30,2016,4,Saturday,1
11878,2015-11-24,2015,11,Tuesday,1
11879,2015-05-23,2015,5,Saturday,1
11880,2016-04-30,2016,4,Saturday,1
11881,2017-03-20,2017,3,Monday,1
11882,2015-05-18,2015,5,Monday,1
11884,2017-05-15,2017,5,Monday,1
11885,2017-07-20,2017,7,Thursday,1
11887,2015-07-20,2015,7,Monday,1
11891,2015-03-15,2015,3,Sunday,1
11893,2015-10-01,2015,10,Thursday,1
11894,2016-05-09,2016,5,Monday,1
11895,2018-01-21,2018,1,Sunday,1
11896,2015-08-01,2015,8,Saturday,1
11899,2018-02-05,2018,2,Monday,1
11900,2017-04-30,2017,4,Sunday,1
11903,2015-10-28,2015,10,Wednesday,1
11906,2015-11-22,2015,11,Sunday,1
11908,2017-03-01,2017,3,Wednesday,1
11909,2017-06-18,2017,6,Sunday,1
11911,2015-03-20,2015,3,Friday,1
11912,2016-08-28,2016,8,Sunday,1
11913,2017-11-23,2017,11,Thursday,1
11914,2016-08-14,2016,8,Sunday,1
11915,2015-09-20,2015,9,Sunday,1
11919,2015-01-04,2015,1,Sunday,1
11920,2015-08-11,2015,8,Tuesday,1
11921,2018-03-10,2018,3,Saturday,1
11923,2016-01-07,2016,1,Thursday,1
11924,2017-07-07,2017,7,Friday,1
11925,2018-06-07,2018,6,Thursday,1
11926,2017-04-30,2017,4,Sunday,1
11928,2017-10-28,2017,10,Saturday,1
11929,2017-05-22,2017,5,Monday,1
11930,2014-12-28,2014,12,Sunday,1
11931,2017-08-26,2017,8,Saturday,1
11933,2016-08-04,2016,8,Thursday,1
11935,2015-04-24,2015,4,Friday,1
11936,2015-09-18,2015,9,Friday,1
11939,2018-01-18,2018,1,Thursday,1
11941,2017-05-04,2017,5,Thursday,1
11943,2017-06-29,2017,6,Thursday,1
11944,2018-05-04,2018,5,Friday,1
11945,2016-08-26,2016,8,Friday,1
11946,2017-04-02,2017,4,Sunday,1
11948,2017-04-07,2017,4,Friday,1
11949,2017-03-25,2017,3,Saturday,1
11950,2018-05-07,2018,5,Monday,1
11952,2017-01-02,2017,1,Monday,1
11953,2018-01-21,2018,1,Sunday,1
11954,2015-12-13,2015,12,Sunday,1
11956,2017-08-23,2017,8,Wednesday,1
